2022 Federal Election Polling Places [Event:27966 Phase:FinalResults Generated:2022-07-19T10:31:27 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
QLD,302,Longman,32501,1,Morayfield West,Minimbah State School,cnr Minimbah Dr & Walkers Rd,,,MORAYFIELD,QLD,4506,-27.11084,152.92401
QLD,302,Longman,5499,1,Mount Mee,Mount Mee Public Hall,1352 Mt Mee Rd,,,MOUNT MEE,QLD,4521,-27.0805329,152.7719353
QLD,302,Longman,5502,1,Narangba,Narangba State School,2-20 School Rd,,,NARANGBA,QLD,4504,-27.2057,152.96126
QLD,302,Longman,32502,1,Narangba Valley,Jinibara State School,50 Cottontree Dr,,,NARANGBA,QLD,4504,-27.18191078,152.95054217
QLD,302,Longman,83267,1,Narangba West,Narangba Valley State School,59-85 Creekside Dr,,,NARANGBA,QLD,4504,-27.17324,152.93337
QLD,302,Longman,5503,1,Ningi,Ningi Community Hall,1320 Bribie Island Rd,,,NINGI,QLD,4511,-27.06633,153.09888
QLD,302,Longman,64728,5,North Lakes LONGMAN PPVC,12A Torres cres,,,,NORTH LAKES,QLD,4509,-27.2176,152.99918
QLD,302,Longman,58493,1,Sandstone Point,Sandstone Point Community and Sports Complex,202 Bestmann Rd E,,,SANDSTONE POINT,QLD,4511,-27.07926126,153.12637735
QLD,302,Longman,108473,2,Special Hospital Team 1,Multiple sites,,,,CABOOLTURE,QLD,4510,,
QLD,302,Longman,5514,1,Toorbul,Toorbul Community Hall,158 Esplanade,,,TOORBUL,QLD,4510,-27.02766,153.09178
QLD,302,Longman,58546,1,Upper Caboolture,Farmers Assembly Hall,704 Caboolture River Rd,,,UPPER CABOOLTURE,QLD,4510,-27.11768,152.88623
QLD,302,Longman,5517,1,Wamuran,Wamuran Community Hall,1046-1052 D'Aguilar Hwy,,,WAMURAN,QLD,4512,-27.040031,152.864681
QLD,302,Longman,5519,1,Woodford,Woodford P-10 State School,171 Archer St,,,WOODFORD,QLD,4514,-26.9607,152.78014
QLD,302,Longman,5520,1,Woorim,Bribie Island Surf Life Saving Club,2 First Ave,,,WOORIM,QLD,4507,-27.06999,153.20462
QLD,170,Maranoa,6430,1,Allora,Allora State School,21 Warwick St,,,ALLORA,QLD,4362,-28.03709069,151.98622932
QLD,170,Maranoa,5805,1,Alpha,Alpha State School,11 Milton St,,,ALPHA,QLD,4724,-23.6501029,146.6419741
QLD,170,Maranoa,6106,1,Amiens,Amiens State School,1337 Amiens Rd,,,AMIENS,QLD,4380,-28.5950859549059,151.812395618358
QLD,170,Maranoa,6108,1,Applethorpe,Applethorpe State School,25576 New England Hwy,,,APPLETHORPE,QLD,4378,-28.6127576787156,151.954946849922
QLD,170,Maranoa,6109,1,Augathella,Augathella State School,Cavanagh St,,,AUGATHELLA,QLD,4477,-25.79728,146.58353
QLD,170,Maranoa,6110,1,Ballandean,Ballandean State School,7 Bents Rd,,,BALLANDEAN,QLD,4382,-28.7991097592376,151.841190209945
QLD,170,Maranoa,5809,1,Barcaldine,Barcaldine State School,1 Gidyea St,,,BARCALDINE,QLD,4725,-23.5606874878123,145.29479257784
QLD,170,Maranoa,6112,1,Bell,Bell State School,90 Dennis St,,,BELL,QLD,4408,-26.939692217698,151.451544056652
QLD,170,Maranoa,5811,1,Blackall,Blackall Memorial Hall,12 Short St,,,BLACKALL,QLD,4472,-24.4249375,145.4644442
QLD,170,Maranoa,5461,1,Blackbutt,Blackbutt State School,25 Crofton St,,,BLACKBUTT,QLD,4306,-26.8898,152.104
QLD,170,Maranoa,6116,1,Bollon,Bollon State School,60 Main St,,,BOLLON,QLD,4488,-28.0322995434492,147.475617817751
QLD,170,Maranoa,6120,1,Brigalow,Brigalow State School,24409 Warrego Hwy,,,BRIGALOW,QLD,4412,-26.8365681,150.7790145
QLD,170,Maranoa,6122,1,Broadwater Crossing,Broadwater State School,638 Texas Rd,,,BROADWATER,QLD,4380,-28.6555,151.879
QLD,170,Maranoa,6129,1,Cecil Plains,Cecil Plains State School,41-47 Taylor St,,,CECIL PLAINS,QLD,4407,-27.5322298582206,151.193679034972
QLD,170,Maranoa,6130,1,Charleville,Charleville Town Hall,34 Wills St,cnr Wills & Edward Sts,,CHARLEVILLE,QLD,4470,-26.4032736,146.2412289
QLD,170,Maranoa,58598,5,Charleville PPVC,Charleville Town Hall,34 Wills St,cnr Wills & Edward Sts,,CHARLEVILLE,QLD,4470,-26.4032736,146.2412289
QLD,170,Maranoa,6132,1,Chinchilla,St Joseph's Catholic Church Hall,Middle St,,,CHINCHILLA,QLD,4413,-26.74271,150.62662
QLD,170,Maranoa,6133,1,Chinchilla North,Chinchilla Burstows Lodge,98 Boyd St,,,CHINCHILLA,QLD,4413,-26.740194,150.633764
QLD,170,Maranoa,47713,5,Chinchilla PPVC,Chinchilla CWA Hall,53 Heeney St,,,CHINCHILLA,QLD,4413,-26.7424736,150.6225293
QLD,170,Maranoa,6436,1,Clifton,Clifton State School,1 Tooth St,,,CLIFTON,QLD,4361,-27.9314701484234,151.902999789281
QLD,170,Maranoa,6135,1,Condamine,Condamine State School,Kennedy St,,,CONDAMINE,QLD,4416,-26.9249,150.135
QLD,170,Maranoa,6553,1,Coolabunia,Coolabunia State School,cnr D'Aguilar Hwy & Mary St,,,COOLABUNIA,QLD,4610,-26.5891,151.904
QLD,170,Maranoa,5470,1,Cooyar,Cooyar State School,1 Gracey St,,,COOYAR,QLD,4402,-26.9853106,151.8321117
QLD,170,Maranoa,5471,1,Crows Nest,Crows Nest State School,1 Littleton St,,,CROWS NEST,QLD,4355,-27.26530048,152.05077898
QLD,170,Maranoa,6139,1,Cunnamulla,Paroo Shire Council Hall,3 Jane St,,,CUNNAMULLA,QLD,4490,-28.06806,145.6815
QLD,170,Maranoa,58599,5,Cunnamulla PPVC,Cunnamulla Paroo Shire Hall Supper Room,3 Jane St,,,CUNNAMULLA,QLD,4490,-28.06806,145.6815
QLD,170,Maranoa,6142,1,Dalby,Dalby Central State School,155 Cunningham St,,,DALBY,QLD,4405,-27.1857,151.264
QLD,170,Maranoa,6144,1,Dalby North,Our Lady of the Southern Cross College,2 Nicholson St,,,DALBY,QLD,4405,-27.1711799221665,151.266431179332
QLD,170,Maranoa,58603,5,Dalby PPVC,Spearfelt Chambers,106 Cunningham St,,,DALBY,QLD,4405,-27.18215116,151.2647774
QLD,170,Maranoa,6145,1,Dalby South,Dalby South State School,cnr Bunya St & Owen St,,,DALBY,QLD,4405,-27.1949,151.271
QLD,170,Maranoa,6248,1,Dalby West,Dalby Church of Christ Hall,cnr Nicholson St & Moreton St,,,DALBY,QLD,4405,-27.1849,151.252
QLD,170,Maranoa,6440,1,Dalveen,Dalveen Hall,38 Pine Cres,,,DALVEEN,QLD,4374,-28.4897407495918,151.973955832945
QLD,170,Maranoa,6147,1,Dirranbandi,Dirranbandi State School,55 Jane St,,,DIRRANBANDI,QLD,4488,-28.5765,148.23
QLD,170,Maranoa,6150,1,Dulacca,Dulacca State School,North Rd,,,DULACCA,QLD,4425,-26.6424056,149.7561395
QLD,170,Maranoa,108502,5,EAV COVID19 Maranoa PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
QLD,170,Maranoa,65633,5,EAV Maranoa PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
QLD,170,Maranoa,31634,1,Eukey,Eukey Public Hall,1212 Eukey Rd,,,EUKEY,QLD,4380,-28.7741788817579,151.973592717807
QLD,170,Maranoa,6158,1,Glen Aplin,Glen Aplin State School,54 Mount Stirling Rd,,,GLEN APLIN,QLD,4381,-28.7384023917955,151.872776323807
QLD,170,Maranoa,6444,1,Goomburra,Goomburra Public Hall,17 Inverramsay Rd,,,GOOMBURRA,QLD,4362,-28.042154200258,152.120512061634
QLD,170,Maranoa,6161,1,Goondiwindi,Goondiwindi Showgrounds Flower Pavilion,323 Boundary Rd,,,GOONDIWINDI,QLD,4390,-28.5284,150.32039
QLD,170,Maranoa,32629,5,Goondiwindi PPVC,Goondiwindi Showgrounds Flower Pavilion,323 Boundary Rd,,,GOONDIWINDI,QLD,4390,-28.5284,150.32039
QLD,170,Maranoa,6163,1,Goondiwindi West,St Mary's Primary School,26 Brisbane St,,,GOONDIWINDI,QLD,4390,-28.5448,150.307
QLD,170,Maranoa,6166,1,Haden,Haden State School,1520 Haden Crows Nest Rd,,,HADEN,QLD,4353,-27.2230704315612,151.889527436342
QLD,170,Maranoa,6173,1,Inglewood,Inglewood Civic Centre,18 Elizabeth St,,,INGLEWOOD,QLD,4387,-28.4140848147107,151.081971583449
QLD,170,Maranoa,6174,1,Injune,Injune P-10 State School,1-15 Fourth Ave,,,INJUNE,QLD,4454,-25.8463506,148.564796
QLD,170,Maranoa,6582,1,Inverlaw,Inverlaw Farmers Hall,1136 Kingaroy Burrandowan Rd,,,INVERLAW,QLD,4610,-26.5908224302049,151.718542749571
QLD,170,Maranoa,6176,1,Jandowae,Jandowae Memorial Hall,38 George St,,,JANDOWAE,QLD,4410,-26.78048,151.11198
QLD,170,Maranoa,6180,1,Kaimkillenbun,Kaimkillenbun State School,Messenger St,,,KAIMKILLENBUN,QLD,4406,-27.058,151.43169
QLD,170,Maranoa,6453,1,Killarney,Killarney Senior Citizens Centre,11 Ailanthus St,,,KILLARNEY,QLD,4373,-28.3338974495386,152.295491025979
QLD,170,Maranoa,6588,1,Kingaroy,Kingaroy State High School,15 Toomey St,,,KINGAROY,QLD,4610,-26.5436260603844,151.829165383635
QLD,170,Maranoa,38266,1,Kingaroy East,St John's Lutheran School,84-94 Ivy St,,,KINGAROY,QLD,4610,-26.5364,151.856
QLD,170,Maranoa,46657,5,Kingaroy PPVC,Kingaroy Showgrounds GB Hall,31-35 Youngman St,,,KINGAROY,QLD,4610,-26.54780573,151.82969133
QLD,170,Maranoa,6184,1,Kogan,Kogan Community Centre,High St,,,KOGAN,QLD,4406,-27.04019,150.76191
QLD,170,Maranoa,6593,1,Kumbia,Kumbia State School,22 Bell St,,,KUMBIA,QLD,4610,-26.6938280047482,151.65251999434
QLD,170,Maranoa,6455,1,Leyburn,Leyburn State School,34 Peter St,,,LEYBURN,QLD,4365,-28.01323,151.57884
QLD,170,Maranoa,5861,1,Longreach,107 Eagle St,107 Eagle St,,,LONGREACH,QLD,4730,-23.44152765,144.24898951
QLD,170,Maranoa,32702,5,Longreach PPVC,107 Eagle St,107 Eagle St,,,LONGREACH,QLD,4730,-23.44152765,144.24898951
QLD,170,Maranoa,6188,1,Macalister,Macalister QCWA Hall,20649 Warrego Hwy,,,MACALISTER,QLD,4406,-27.04419,151.07743
QLD,170,Maranoa,6597,1,Maidenwell,Tanduringie State School,28-32 Tanduringie Rd,,,PIMPIMBUDGEE,QLD,4615,-26.892751,151.795233
QLD,170,Maranoa,6462,1,Maryvale,Maryvale State School,81 Taylor St,,,MARYVALE,QLD,4370,-28.0677175723111,152.242614154926
QLD,170,Maranoa,6463,1,Massie,Deuchar-Massie Public Hall,12 Massie Bony Mountain Rd,,,MASSIE,QLD,4370,-28.149017325085,151.954653596987
QLD,170,Maranoa,6190,1,Meandarra,Meandarra State School,Sara St,,,MEANDARRA,QLD,4422,-27.3247,149.882
QLD,170,Maranoa,6191,1,Miles,Leichhardt Centre,29 Dawson St,,,MILES,QLD,4415,-26.6586942695573,150.186512892677
QLD,170,Maranoa,46661,5,Miles PPVC,Miles Leichhardt Centre,29 Dawson St,,,MILES,QLD,4415,-26.6572119,150.187325
QLD,170,Maranoa,6193,1,Millmerran,Millmerran State School,19 Simmons St,,,MILLMERRAN,QLD,4357,-27.87804,151.26537
QLD,170,Maranoa,6194,1,Mitchell,Mitchell Shire Hall,2-6 Cambridge St,,,MITCHELL,QLD,4465,-26.48628,147.97891
QLD,170,Maranoa,6196,1,Morven,Morven State School,42 Albert St,,,MORVEN,QLD,4468,-26.4152475827698,147.111720784799
QLD,170,Maranoa,6200,1,Mungindi,Mungindi Community Pre-school,92-100 Barwon St,,,MUNGINDI,QLD,2406,-28.9724871135136,148.987488173264
QLD,170,Maranoa,6465,1,Murrays Bridge,Murrays Bridge State School,1378 Warwick Killarney Rd,,,MURRAYS BRIDGE,QLD,4370,-28.2938670419762,152.117985090878
QLD,170,Maranoa,6608,1,Nanango,Nanango State High School,54 Elk St,,,NANANGO,QLD,4615,-26.6656411370788,151.992986302097
QLD,170,Maranoa,47710,1,Nanango East,Nanango State School,39 Drayton St,,,NANANGO,QLD,4615,-26.6734977982777,152.004783199928
QLD,170,Maranoa,58600,5,Nanango PPVC,Nanango Showgrounds Heritage Pavilion,Show Society,129 Drayton St,,NANANGO,QLD,4615,-26.6714867,151.99103662
QLD,170,Maranoa,6467,1,Nobby,Nobby State School,7 Davenport St,,,NOBBY,QLD,4360,-27.8517264881769,151.906932968542
QLD,170,Maranoa,5505,1,Perseverance,Perseverance Public Hall,10 Perseverance Hall Rd,,,PERSEVERANCE,QLD,4352,-27.3784959,152.1179819
QLD,170,Maranoa,6470,1,Pilton,Pilton State School,24 Pilton Valley Rd,,,PILTON,QLD,4361,-27.8693277618872,152.047922370857
QLD,170,Maranoa,6471,1,Pratten,Pratten Public Hall,101 White St,,,PRATTEN,QLD,4370,-28.0863282382493,151.784100733668
QLD,170,Maranoa,6205,1,Quilpie,Quilpie State College,cnr Boonkai St & Chulungra St,,,QUILPIE,QLD,4480,-26.61469,144.27183
QLD,170,Maranoa,6209,1,Roma,Roma State College Senior Campus Jubilee Hall,2 - 28 Timbury Street,,,ROMA,QLD,4455,-26.56987,148.77866
QLD,170,Maranoa,47712,5,Roma PPVC,Roma QCWA Hall x,57 Arthur St,,,ROMA,QLD,4455,-26.56987,148.78946
QLD,170,Maranoa,6208,1,Roma South,Roma QCWA Hall,57 Arthur St,,,ROMA,QLD,4455,-26.5745,148.787
QLD,170,Maranoa,6214,1,St George,St George State School Hall,cnr Alfred St & Grey St,,,ST GEORGE,QLD,4487,-28.038392,148.581036
QLD,170,Maranoa,46666,5,St George PPVC,St George Cultural Centre,112-118 Victoria St,,,ST GEORGE,QLD,4487,-28.03694506,148.58093461
QLD,170,Maranoa,108480,5,South Toowoomba MARANOA PPVC,177-185 Anzac Ave,,,,HARRISTOWN,QLD,4350,-27.57049196,151.92497416
QLD,170,Maranoa,6220,1,Stanthorpe,St Paul's Anglican Church Hall,2 Corundum St,,,STANTHORPE,QLD,4380,-28.65263,151.93713
QLD,170,Maranoa,46658,5,Stanthorpe PPVC,St Paul's Anglican Church Hall,2 Corundum St,,,STANTHORPE,QLD,4380,-28.65263,151.93713
QLD,170,Maranoa,6221,1,Stanthorpe West,Stanthorpe Baptist Church,Cnr Railway & Hillcrest St,,,STANTHORPE,QLD,4380,-28.655134,151.927032
QLD,170,Maranoa,6223,1,Surat,Surat State School,55 Robert St,,,SURAT,QLD,4417,-27.1537704062031,149.06690610953
QLD,170,Maranoa,6623,1,Taabinga,Taabinga State School,2-8 Rae St,,,KINGAROY,QLD,4610,-26.5552853413295,151.838073081331
QLD,170,Maranoa,6224,1,Talwood,Talwood State School,17 Recreation St,,,NORTH TALWOOD,QLD,4496,-28.4873453109994,149.470239160007
QLD,170,Maranoa,6225,1,Tambo,Tambo State School,20 Mitchell St,,,TAMBO,QLD,4478,-24.8849563264351,146.252874813071
QLD,170,Maranoa,6226,1,Tara,Tara State School,Cnr Adams St & Payne St,,,TARA,QLD,4421,-27.2801860089289,150.459475644001
QLD,170,Maranoa,6228,1,Texas,Texas Memorial Hall,50 High St,,,TEXAS,QLD,4385,-28.855287386126,151.168208750872
QLD,170,Maranoa,6230,1,Thargomindah,Thargomindah State School,1 Dowling St,,,THARGOMINDAH,QLD,4492,-27.99546,143.82694
QLD,170,Maranoa,6232,1,The Summit,The Summit State School,34 Taggart Rd,,,THE SUMMIT,QLD,4377,-28.5798650384672,151.955012203977
QLD,170,Maranoa,97775,5,Toowoomba MARANOA PPVC,566 - 570 Ruthven St,,,,TOOWOOMBA CITY,QLD,4350,-27.56434739,151.95335687
QLD,170,Maranoa,6235,1,Wallangarra,Wallangarra State School,50 Callandoon St,,,WALLANGARRA,QLD,4383,-28.9175922187305,151.930624544962
QLD,170,Maranoa,6236,1,Wallumbilla,Wallumbilla State School,22 High St,,,WALLUMBILLA,QLD,4428,-26.5843,149.186
QLD,170,Maranoa,6237,1,Wandoan,Wandoan State School,49 North St,,,WANDOAN,QLD,4419,-26.1180231554495,149.962963995134
QLD,170,Maranoa,6482,1,Warwick,Warwick Indoor Recreational & Aquatic Centre,29 Palmerin St,,,WARWICK,QLD,4370,-28.2113999431028,152.032831550591
QLD,170,Maranoa,6483,1,Warwick East,Warwick East State School,45 Fitzroy St,,,WARWICK,QLD,4370,-28.2139690537479,152.03930901955
QLD,170,Maranoa,32628,5,Warwick PPVC,Warwick Showgrounds,18 Kingsford St,,,WARWICK,QLD,4370,-28.226452,152.033312
QLD,170,Maranoa,6484,1,Warwick South,Warwick Showgrounds,18 Kingsford St,,,WARWICK,QLD,4370,-28.226452,152.033312
QLD,170,Maranoa,6485,1,Warwick West,Warwick West State School Phillip Higgins Hall,17 George St,,,WARWICK,QLD,4370,-28.2205,152.014
QLD,170,Maranoa,5906,1,Winton,Winton Shire Hall - Supper Room,75 Vindex St,,,WINTON,QLD,4735,-22.3874178,143.0378459
QLD,170,Maranoa,46710,5,Winton PPVC,Winton Shire Hall - Supper Room,75 Vindex St,,,WINTON,QLD,4735,-22.3874178,143.0378459
QLD,170,Maranoa,47711,1,Wooroolin,Wooroolin State School,34 Frederick St,,,WOOROOLIN,QLD,4608,-26.40878,151.81238
QLD,170,Maranoa,6488,1,Yangan,Yangan School Of Arts Hall,7-9 King St,,,YANGAN,QLD,4371,-28.1965,152.209
QLD,170,Maranoa,5521,1,Yarraman,Yarraman P-9 State School,17 John St,,,YARRAMAN,QLD,4614,-26.8409049869499,151.977154342821
QLD,170,Maranoa,6246,1,Yelarbon,Yelarbon State School,17 Eena St,,,YELARBON,QLD,4388,-28.5738940757974,150.754574622048
QLD,171,McPherson,55961,1,Bonogin (McPherson),St Benedict's Catholic Community Hall,2 Wallaby Dr,,,MUDGEERABA,QLD,4213,-28.0976792,153.3560729
QLD,171,McPherson,58845,5,Broadbeach Waters MCPHERSON PPVC,Broadbeach Senior Citizens Centre,23 T E Peters Dr,,,BROADBEACH WATERS,QLD,4218,-28.0280984299892,153.426680409277
QLD,171,McPherson,6064,1,Burleigh Heads (McPherson),Burleigh Heads State School,1750 Lower Gold Coast Hwy,,,BURLEIGH HEADS,QLD,4220,-28.0867410626106,153.447868479349
QLD,171,McPherson,32572,5,Burleigh Heads MCPHERSON PPVC,Fradgley Hall,Park Ave,,,BURLEIGH HEADS,QLD,4220,-28.0906586,153.4523208
QLD,171,McPherson,83360,1,Burleigh North (McPherson),Burleigh Heads RSL,8 Sixth Ave,,,BURLEIGH HEADS,QLD,4220,-28.07652,153.446144
QLD,171,McPherson,6067,1,Burleigh Waters,Burleigh Waters Community Centre,131 Christine Ave,,,BURLEIGH WATERS,QLD,4220,-28.0806407,153.4327881
QLD,171,McPherson,6072,1,Coolangatta,Coolangatta Senior Citizens Centre,2 Gerrard St,,,COOLANGATTA,QLD,4225,-28.1696,153.54
QLD,171,McPherson,6073,1,Currumbin,Currumbin State School,6 Philip St,,,CURRUMBIN,QLD,4223,-28.1386238660225,153.477298479371
QLD,171,McPherson,6074,1,Currumbin Valley,Currumbin Valley State School,1233 Currumbin Creek Rd,,,CURRUMBIN VALLEY,QLD,4223,-28.2061289,153.3946753
QLD,171,McPherson,31442,1,Currumbin Waters,Elanora Community Centre,Galleon Way,,,CURRUMBIN WATERS,QLD,4223,-28.1433729746135,153.463140040314
QLD,171,McPherson,108624,5,EAV COVID19 Mcpherson PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
QLD,171,McPherson,65487,5,EAV McPherson PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
QLD,171,McPherson,6075,1,Elanora,Elanora State School,K P McGrath Dr,,,ELANORA,QLD,4221,-28.1295,153.466
QLD,171,McPherson,12023,1,Elanora West,Elanora State High School,cnr Avocado St & Nineteenth Ave,,,ELANORA,QLD,4221,-28.1296967230476,153.448850153665
QLD,171,McPherson,6081,1,Kirra,Coolangatta State School,Stapylton St,,,COOLANGATTA,QLD,4225,-28.1711501415917,153.529262289408
QLD,171,McPherson,6086,1,Merrimac (McPherson),Merrimac State School,2 Boowaggan Rd,,,MERRIMAC,QLD,4226,-28.0399463750322,153.377107923184
QLD,171,McPherson,37744,1,Merrimac East (McPherson),Merrimac State High School,3-31 Dunlop Ct,,,MERMAID WATERS,QLD,4218,-28.0407664991058,153.417039958695
QLD,171,McPherson,37743,1,Miami West (McPherson),Miami State School,18-38 Oceanic Dr,,,MERMAID WATERS,QLD,4218,-28.0605052900605,153.424886155276
QLD,171,McPherson,6090,1,Mudgeeraba (McPherson),Mudgeeraba Creek State School,1-9 Hardys Rd,,,MUDGEERABA,QLD,4213,-28.0873044025377,153.348933160159
QLD,171,McPherson,83375,1,Palm Beach,Share-N-Care Centre,Tenth Ave,,,PALM BEACH,QLD,4221,-28.1174332,153.4688137
QLD,171,McPherson,6095,1,Palm Beach North,Palm Beach State School,13-19 Nineteenth Ave,,,PALM BEACH,QLD,4221,-28.1094538343542,153.463203754714
QLD,171,McPherson,6096,1,Palm Beach South,Palm Beach-Currumbin State High School,Thrower Dr,,,PALM BEACH,QLD,4221,-28.130772555811,153.475830790553
QLD,171,McPherson,32522,1,Reedy Creek,King's Christian College,68 Gemvale Rd,,,REEDY CREEK,QLD,4227,-28.097982627304,153.394951863713
QLD,171,McPherson,58823,5,Reedy Creek MCPHERSON PPVC,Reedy Creek Baptist Church,10 Gemvale Rd,,,REEDY CREEK,QLD,4227,-28.100653637842,153.400028432808
QLD,171,McPherson,83403,1,Reedy Creek South,Reedy Creek Baptist Church,10 Gemvale Rd,,,REEDY CREEK,QLD,4227,-28.100653637842,153.400028432808
QLD,171,McPherson,6097,1,Robina,Robina State School,1-13 Killarney Ave,,,ROBINA,QLD,4226,-28.0707978676425,153.400367596637
QLD,171,McPherson,83383,1,Robina North,Newlife Uniting Church,4 Greenwich Ct,,,ROBINA,QLD,4226,-28.0501189,153.4047197
QLD,171,McPherson,33996,1,Robina West,Robina State High School,1 Investigator Dr,,,ROBINA,QLD,4226,-28.0741,153.376
QLD,171,McPherson,47725,5,Southern Gold Coast PPVC,Share-N-Care Centre,Tenth Ave,,,PALM BEACH,QLD,4221,-28.1174332,153.4688137
QLD,171,McPherson,58704,5,Southport MCPHERSON PPVC,Southport Community Centre,6 Lawson St,,,SOUTHPORT,QLD,4215,-27.9709,153.414
QLD,171,McPherson,108461,2,Special Hospital Team 1,Bolton Clarke Galleon Gardens,126/138a Galleon Way,,,CURRUMBIN WATERS,QLD,4223,-28.153032,153.461145
QLD,171,McPherson,12024,1,Tallai (McPherson),Mudgeeraba State School,32-48 Old Coach Rd,,,MUDGEERABA,QLD,4213,-28.0741754329351,153.353854861315
QLD,171,McPherson,6100,1,Tallebudgera,Tallebudgera State School,492 Guineas Creek Rd,,,TALLEBUDGERA,QLD,4228,-28.14115949123,153.430153984237
QLD,171,McPherson,6079,1,Tallebudgera Valley,Tallebudgera Valley Community Hall,611 Tallebudgera Creek Rd,,,TALLEBUDGERA VALLEY,QLD,4228,-28.151784318515,153.402701155886
QLD,171,McPherson,6101,1,Tugun,Tugun Village Community Centre,414-432 Coolangatta Rd,,,TUGUN,QLD,4224,-28.1499,153.499
QLD,171,McPherson,65238,5,Tweed Heads MCPHERSON PPVC,Twin Towns Masonic Centre,8 Boyd St,,,TWEED HEADS,NSW,2485,-28.17632039,153.54046821
QLD,171,McPherson,58543,1,Varsity Lakes,Varsity College (Middle and Senior Campus),198 Varsity Pde,,,VARSITY LAKES,QLD,4227,-28.07849,153.41167
QLD,171,McPherson,38227,1,Varsity Lakes Central,Varsity College (Junior School),Christine Ave,,,VARSITY LAKES,QLD,4227,-28.0868,153.409
QLD,171,McPherson,6066,1,Varsity Lakes South,Varsity Lakes Community Resource Centre,Jim Harris Park,20 Mattocks Rd,,VARSITY LAKES,QLD,4227,-28.09832,153.41852
QLD,172,Moncrieff,6254,1,Ashmore,Ashmore State School,92-122 Currumburra Rd,,,ASHMORE,QLD,4214,-27.9886348349614,153.380370069457
QLD,172,Moncrieff,12031,1,Ashmore West,Aquinas College,Edmund Rice Dr,,,SOUTHPORT,QLD,4215,-27.9736936450737,153.38262644114
QLD,172,Moncrieff,83214,1,Bellevue Park,Bellevue Park State School,20 Sapium Rd,,,ASHMORE,QLD,4214,-27.9947335,153.3971364
QLD,172,Moncrieff,6258,1,Benowa,Benowa State School,Benowa Rd,,,BENOWA,QLD,4217,-28.0072,153.392
QLD,172,Moncrieff,12061,1,Broadbeach,Broadbeach State School,187 Old Burleigh Rd,,,BROADBEACH,QLD,4218,-28.0348208608063,153.434175757584
QLD,172,Moncrieff,6089,1,Broadbeach Waters,Broadbeach Senior Citizens Centre,23 T E Peters Dr,,,BROADBEACH WATERS,QLD,4218,-28.0280984299892,153.426680409277
QLD,172,Moncrieff,32573,5,Broadbeach Waters MONCRIEFF PPVC,Broadbeach Senior Citizens Centre,23 T E Peters Dr,,,BROADBEACH WATERS,QLD,4218,-28.0280984299892,153.426680409277
QLD,172,Moncrieff,12060,1,Broadbeach Waters West,Bavia House,14 Kalimna Dr,,,BROADBEACH WATERS,QLD,4218,-28.02543572,153.41398064
QLD,172,Moncrieff,6076,1,Bundall,Gold Coast City Council Chambers,135 Bundall Rd,,,SURFERS PARADISE,QLD,4217,-28.0015005587618,153.416689393815
QLD,172,Moncrieff,37797,1,Burleigh Heads (Moncrieff),Burleigh Heads State School,1750 Lower Gold Coast Hwy,,,BURLEIGH HEADS,QLD,4220,-28.0867410626106,153.447868479349
QLD,172,Moncrieff,58698,5,Burleigh Heads MONCRIEFF PPVC,Fradgley Hall,Park Ave,,,BURLEIGH HEADS,QLD,4220,-28.0906586,153.4523208
QLD,172,Moncrieff,83395,1,Burleigh North (Moncrieff),Burleigh Heads RSL,8 Sixth Ave,,,BURLEIGH HEADS,QLD,4220,-28.07652,153.446144
